OTU.ID,Sample,Proportion
OTU91071,S009092,3.30109266167101e-05
OTU2307,S009092,0.000132043706466841
OTU75010,S009092,3.30109266167101e-05
OTU42858,S009092,3.30109266167101e-05
OTU4725,S009092,3.30109266167101e-05
OTU83404,S009092,3.30109266167101e-05
OTU74948,S009092,0.000132043706466841
OTU35769,S009092,3.30109266167101e-05
OTU24667,S009092,3.30109266167101e-05
OTU30436,S009092,3.30109266167101e-05
OTU41921,S009092,3.30109266167101e-05
OTU91337,S009092,3.30109266167101e-05
OTU86834,S009092,3.30109266167101e-05
OTU35373,S009092,3.30109266167101e-05
OTU82107,S009092,6.60218532334203e-05
OTU84702,S009092,3.30109266167101e-05
OTU14533,S009092,6.60218532334203e-05
OTU22300,S009092,6.60218532334203e-05
OTU95346,S010002,5.07408159123199e-05
OTU150,S010002,0.0737771463365131
OTU763,S010002,0.428455449563629
OTU409,S010002,0.000405926527298559
OTU10453,S010002,0.000304444895473919
OTU14879,S010002,0.0324233813679724
OTU94346,S010002,0.204891414653948
OTU11466,S010002,0.0156789121169068
OTU97283,S010002,0.0066470468845139
OTU17214,S010002,5.07408159123199e-05
OTU1447,S010002,0.0297848589405318
OTU12618,S010002,0.00390704282524863
OTU410,S010002,0.00010148163182464
OTU1439,S010002,0.000253704079561599
OTU1648,S010002,0.000710371422772478
OTU2677,S010002,0.00010148163182464
OTU33842,S010002,0.000456667343210879
OTU5518,S010002,0.00015222244773696
OTU83776,S010002,5.07408159123199e-05
OTU956,S010002,0.0625126852039781
OTU78221,S010002,0.0207529937081388
OTU1859,S010002,5.07408159123199e-05
OTU58181,S010002,0.00015222244773696
OTU49692,S010002,0.00015222244773696
OTU61757,S010002,0.0142581692713619
OTU1370,S010002,0.00131926121372032
OTU3013,S010002,0.000355185711386239
OTU79705,S010002,0.00446519180028415
OTU20489,S010002,5.07408159123199e-05
OTU267,S010002,0.00015222244773696
OTU80767,S010002,5.07408159123199e-05
OTU88760,S010002,0.000202963263649279
OTU83168,S010002,5.07408159123199e-05
OTU35213,S010002,0.0301907854678303
OTU35001,S010002,0.000405926527298559
OTU1752,S010002,0.00197889182058048
OTU60927,S010002,0.00908260604830526
OTU6323,S010002,0.000558148975035519
OTU2571,S010002,0.000608889790947838
OTU22483,S010002,0.00157296529328192
OTU252,S010002,0.000456667343210879
OTU53045,S010002,5.07408159123199e-05
OTU8142,S010002,0.00253704079561599
OTU83482,S010002,0.00010148163182464
OTU55884,S010002,0.000608889790947838
OTU75265,S010002,0.00644408362086462
OTU16029,S010002,0.000862593870509438
OTU56336,S010002,0.00466815506393343
OTU1979,S010002,0.000202963263649279
OTU22826,S010002,0.00405926527298559
OTU57633,S010002,0.00451593261619647
OTU73990,S010002,0.000405926527298559
OTU23141,S010002,0.00010148163182464
OTU54556,S010002,0.00010148163182464
OTU84646,S010002,0.000964075502334078
OTU2259,S010002,0.00015222244773696
OTU52261,S010002,0.00010148163182464
OTU8497,S010002,0.000456667343210879
OTU47726,S010002,0.000253704079561599
OTU11951,S010002,5.07408159123199e-05
OTU64969,S010002,5.07408159123199e-05
OTU80517,S010002,0.000659630606860158
OTU51283,S010002,0.000355185711386239
OTU53607,S010002,5.07408159123199e-05
OTU86656,S010002,0.00015222244773696
OTU24429,S010002,0.00010148163182464
OTU16679,S010002,0.000304444895473919
OTU94020,S010002,0.00187741018875584
OTU67423,S010002,0.000253704079561599
OTU7616,S010002,0.000202963263649279
OTU50999,S010002,5.07408159123199e-05
OTU54046,S010002,0.000202963263649279
OTU55764,S010002,0.000862593870509438
OTU11579,S010002,5.07408159123199e-05
OTU105827,S010002,0.00010148163182464
OTU47141,S010002,0.000355185711386239
OTU96086,S010002,0.00147148366145728
OTU30009,S010002,0.00197889182058048
OTU68030,S010002,0.000304444895473919
OTU35442,S010002,0.000304444895473919
OTU11621,S010002,5.07408159123199e-05
OTU64126,S010002,0.000405926527298559
OTU2700,S010002,0.00015222244773696
OTU97703,S010002,0.00010148163182464
OTU26541,S010002,0.000355185711386239
OTU9489,S010002,0.000507408159123199
OTU1519,S010002,0.000202963263649279
OTU38683,S010002,0.000202963263649279
OTU21665,S010002,0.000862593870509438
OTU46062,S010002,0.000608889790947838
OTU72109,S010002,0.000811853054597118
OTU4243,S010002,0.000202963263649279
OTU85569,S010002,5.07408159123199e-05
OTU75799,S010002,5.07408159123199e-05
OTU89489,S010002,0.00010148163182464
OTU33899,S010002,5.07408159123199e-05
OTU38375,S010002,5.07408159123199e-05
OTU20785,S010002,0.000862593870509438
OTU6639,S010002,0.000202963263649279
OTU16072,S010002,0.000202963263649279
OTU61153,S010002,5.07408159123199e-05
OTU23611,S010002,0.000202963263649279
OTU26693,S010002,5.07408159123199e-05
OTU76837,S010002,5.07408159123199e-05
OTU47187,S010002,0.00010148163182464
OTU58162,S010002,0.00010148163182464
OTU76675,S010002,0.00131926121372032
OTU93243,S010002,0.00015222244773696
OTU19697,S010002,5.07408159123199e-05
OTU89221,S010002,5.07408159123199e-05
OTU87281,S010002,0.00015222244773696
OTU5539,S010002,5.07408159123199e-05
OTU65409,S010002,5.07408159123199e-05
OTU42595,S010002,0.000456667343210879
OTU43374,S010002,0.00010148163182464
OTU74956,S010002,5.07408159123199e-05
OTU45793,S010002,0.000761112238684798
OTU54839,S010002,5.07408159123199e-05
OTU104093,S010002,0.000558148975035519
OTU53175,S010002,0.00010148163182464
OTU60088,S010002,0.00010148163182464
OTU18687,S010002,0.00010148163182464
OTU17328,S010002,0.00106555713415872
OTU17696,S010002,0.00010148163182464
OTU58978,S010002,5.07408159123199e-05
OTU50986,S010002,0.00015222244773696
OTU1072,S010002,0.00010148163182464
OTU30010,S010002,0.000253704079561599
OTU4375,S010002,0.000253704079561599
OTU10790,S010002,5.07408159123199e-05
OTU26314,S010002,5.07408159123199e-05
OTU41016,S010002,5.07408159123199e-05
OTU38397,S010002,0.00015222244773696
OTU479,S010002,5.07408159123199e-05
OTU33117,S010002,5.07408159123199e-05
OTU21935,S010002,0.000202963263649279
OTU11114,S010002,0.00010148163182464
OTU1023,S010002,0.000202963263649279
OTU43150,S010002,5.07408159123199e-05
OTU35334,S010002,5.07408159123199e-05
OTU65997,S010002,5.07408159123199e-05
OTU36484,S010002,0.000202963263649279
OTU102408,S010002,5.07408159123199e-05
OTU41409,S010002,0.000202963263649279
OTU102912,S010002,5.07408159123199e-05
OTU49872,S010002,5.07408159123199e-05
OTU23860,S010002,5.07408159123199e-05
OTU71762,S010002,0.000202963263649279
OTU948,S010002,0.00010148163182464
OTU93076,S010002,0.00010148163182464
OTU26338,S010002,0.000202963263649279
OTU49887,S010002,5.07408159123199e-05
OTU37464,S010002,0.00015222244773696
OTU29392,S010002,5.07408159123199e-05
OTU43209,S010002,0.00010148163182464
OTU13202,S010002,0.00015222244773696
OTU7117,S010002,0.00015222244773696
OTU2756,S010002,5.07408159123199e-05
OTU70572,S010002,5.07408159123199e-05
OTU42858,S010002,5.07408159123199e-05
OTU23813,S010002,5.07408159123199e-05
OTU1199,S010002,5.07408159123199e-05
OTU41370,S010002,5.07408159123199e-05
OTU51412,S010002,5.07408159123199e-05
OTU8366,S010002,5.07408159123199e-05
OTU65908,S010002,5.07408159123199e-05
OTU95346,S010003,7.06214689265537e-05
OTU150,S010003,0.162782485875706
OTU763,S010003,0.128036723163842
OTU409,S010003,0.000141242937853107
OTU10453,S010003,0.00649717514124294
OTU14879,S010003,0.139477401129944
OTU94346,S010003,0.255579096045198
OTU11466,S010003,0.00903954802259887
OTU97283,S010003,0.0115819209039548
OTU1447,S010003,0.0498587570621469
OTU12618,S010003,0.00303672316384181
OTU410,S010003,0.000988700564971751
OTU1439,S010003,0.0018361581920904
OTU2677,S010003,0.000211864406779661
OTU107196,S010003,0.000423728813559322
OTU83776,S010003,0.0019774011299435
OTU956,S010003,0.020409604519774
OTU78221,S010003,0.0126412429378531
OTU1859,S010003,0.00112994350282486
OTU58181,S010003,0.00134180790960452
OTU82921,S010003,7.06214689265537e-05
OTU49692,S010003,0.000423728813559322
OTU666,S010003,7.06214689265537e-05
OTU61757,S010003,0.0590395480225989
OTU1370,S010003,0.000141242937853107
OTU3013,S010003,0.000141242937853107
OTU6501,S010003,7.06214689265537e-05
OTU79705,S010003,0.00903954802259887
OTU776,S010003,7.06214689265537e-05
OTU80767,S010003,7.06214689265537e-05
OTU83463,S010003,7.06214689265537e-05
OTU88760,S010003,0.000635593220338983
OTU35213,S010003,0.000211864406779661
OTU35001,S010003,7.06214689265537e-05
OTU1752,S010003,0.000423728813559322
OTU60927,S010003,0.00338983050847458
OTU650,S010003,0.000141242937853107
OTU2571,S010003,0.000211864406779661
OTU22483,S010003,0.000706214689265537
OTU252,S010003,0.00409604519774011
OTU53045,S010003,0.000282485875706215
OTU38622,S010003,7.06214689265537e-05
OTU16629,S010003,7.06214689265537e-05
OTU55884,S010003,0.00522598870056497
OTU75265,S010003,0.00141242937853107
OTU56336,S010003,0.0695621468926554
OTU57633,S010003,0.000353107344632768
OTU4201,S010003,7.06214689265537e-05
OTU18620,S010003,0.000494350282485876
OTU42816,S010003,7.06214689265537e-05
OTU2259,S010003,0.000211864406779661
OTU15715,S010003,0.000282485875706215
OTU8497,S010003,0.000847457627118644
OTU47726,S010003,0.000918079096045198
OTU618,S010003,7.06214689265537e-05
OTU1268,S010003,0.00367231638418079
OTU80517,S010003,0.000635593220338983
OTU51283,S010003,0.00141242937853107
OTU86656,S010003,0.000564971751412429
OTU24429,S010003,0.00077683615819209
OTU16679,S010003,0.00141242937853107
OTU67423,S010003,0.000282485875706215
OTU7616,S010003,0.000141242937853107
OTU13122,S010003,0.000141242937853107
OTU47832,S010003,7.06214689265537e-05
OTU54046,S010003,0.000282485875706215
OTU85568,S010003,7.06214689265537e-05
OTU55764,S010003,0.0018361581920904
OTU105827,S010003,0.000211864406779661
OTU47141,S010003,0.000423728813559322
OTU96086,S010003,0.000564971751412429
OTU30009,S010003,0.00211864406779661
OTU68030,S010003,0.000141242937853107
OTU35442,S010003,0.00077683615819209
OTU2471,S010003,0.000282485875706215
OTU64126,S010003,0.000282485875706215
OTU69354,S010003,7.06214689265537e-05
OTU393,S010003,7.06214689265537e-05
OTU2700,S010003,7.06214689265537e-05
OTU37026,S010003,0.000141242937853107
OTU93436,S010003,7.06214689265537e-05
OTU29631,S010003,7.06214689265537e-05
OTU1519,S010003,0.000988700564971751
OTU38683,S010003,0.000141242937853107
OTU46062,S010003,0.000211864406779661
OTU85569,S010003,0.000353107344632768
OTU169,S010003,0.000141242937853107
OTU91370,S010003,7.06214689265537e-05
OTU89489,S010003,0.000141242937853107
OTU38375,S010003,7.06214689265537e-05
OTU20785,S010003,0.000494350282485876
OTU6639,S010003,0.000706214689265537
OTU40344,S010003,0.000211864406779661
OTU23611,S010003,0.000141242937853107
OTU76837,S010003,0.000141242937853107
OTU58162,S010003,7.06214689265537e-05
OTU101170,S010003,7.06214689265537e-05
OTU93243,S010003,0.000282485875706215
OTU19697,S010003,0.000141242937853107
OTU53408,S010003,0.000494350282485876
OTU89221,S010003,7.06214689265537e-05
OTU82780,S010003,7.06214689265537e-05
OTU5539,S010003,7.06214689265537e-05
OTU65409,S010003,0.000211864406779661
OTU42595,S010003,7.06214689265537e-05
OTU30234,S010003,7.06214689265537e-05
OTU45793,S010003,7.06214689265537e-05
OTU54839,S010003,7.06214689265537e-05
OTU104093,S010003,0.000141242937853107
OTU14526,S010003,0.000141242937853107
OTU87252,S010003,0.000211864406779661
OTU18687,S010003,7.06214689265537e-05
OTU17328,S010003,7.06214689265537e-05
OTU17696,S010003,0.000494350282485876
OTU58978,S010003,0.000141242937853107
OTU30010,S010003,0.000282485875706215
OTU10790,S010003,0.00409604519774011
OTU26314,S010003,0.00112994350282486
OTU54330,S010003,7.06214689265537e-05
OTU38397,S010003,7.06214689265537e-05
OTU479,S010003,0.000141242937853107
OTU105097,S010003,0.000141242937853107
OTU33117,S010003,0.000635593220338983
OTU78192,S010003,7.06214689265537e-05
OTU26764,S010003,7.06214689265537e-05
OTU72996,S010003,7.06214689265537e-05
OTU11114,S010003,0.000988700564971751
OTU1023,S010003,7.06214689265537e-05
OTU92029,S010003,0.000141242937853107
OTU2657,S010003,7.06214689265537e-05
OTU71762,S010003,7.06214689265537e-05
OTU54842,S010003,7.06214689265537e-05
OTU1790,S010003,7.06214689265537e-05
OTU49229,S010003,7.06214689265537e-05
OTU43743,S010003,7.06214689265537e-05
OTU62539,S010003,0.000211864406779661
OTU43209,S010003,0.000141242937853107
OTU26931,S010003,0.000494350282485876
OTU76125,S010003,0.000211864406779661
OTU74788,S010003,7.06214689265537e-05
OTU54909,S010003,0.000423728813559322
OTU82001,S010003,7.06214689265537e-05
OTU9241,S010003,7.06214689265537e-05
OTU75891,S010003,7.06214689265537e-05
OTU4725,S010003,0.000141242937853107
OTU43741,S010003,7.06214689265537e-05
OTU381,S010003,7.06214689265537e-05
OTU51,S010004,0.000102480016396803
OTU95346,S010004,0.000102480016396803
OTU150,S010004,0.068815331010453
OTU763,S010004,0.100071736011478
OTU409,S010004,0.000204960032793605
OTU96765,S010004,5.12400081984013e-05
OTU4996,S010004,5.12400081984013e-05
OTU14879,S010004,0.0192150030744005
OTU95578,S010004,5.12400081984013e-05
OTU94346,S010004,0.0217770034843206
OTU11466,S010004,0.425087108013937
OTU59,S010004,5.12400081984013e-05
OTU97283,S010004,0.015833162533306
OTU1447,S010004,0.0268497642959623
OTU18608,S010004,0.000102480016396803
OTU12618,S010004,0.12564050010248
OTU1439,S010004,0.000102480016396803
OTU1648,S010004,0.000102480016396803
OTU2677,S010004,0.00040992006558721
OTU2048,S010004,0.000102480016396803
OTU107156,S010004,5.12400081984013e-05
OTU956,S010004,0.00865956138552982
OTU78221,S010004,0.0040479606476737
OTU1859,S010004,0.0722484115597458
OTU58181,S010004,0.0389936462389834
OTU49692,S010004,5.12400081984013e-05
OTU666,S010004,0.00630252100840336
OTU61757,S010004,0.00804468128714901
OTU1370,S010004,0.00220332035253126
OTU776,S010004,0.000717360114777618
OTU80767,S010004,0.00302316048370568
OTU88760,S010004,5.12400081984013e-05
OTU1752,S010004,0.000102480016396803
OTU60927,S010004,0.00215208034433285
OTU2571,S010004,0.000102480016396803
OTU22483,S010004,5.12400081984013e-05
OTU83482,S010004,0.000922320147571224
OTU16629,S010004,0.00983808157409305
OTU55884,S010004,0.000256200040992007
OTU75265,S010004,0.0165505226480836
OTU56336,S010004,0.00297192047550728
OTU94763,S010004,5.12400081984013e-05
OTU42816,S010004,0.00420168067226891
OTU2259,S010004,0.000153720024595204
OTU52261,S010004,0.000717360114777618
OTU47726,S010004,0.000102480016396803
OTU1268,S010004,0.00153720024595204
OTU64969,S010004,5.12400081984013e-05
OTU80517,S010004,0.000563640090182414
OTU51283,S010004,0.000153720024595204
OTU86656,S010004,5.12400081984013e-05
OTU24429,S010004,5.12400081984013e-05
OTU16679,S010004,0.000358680057388809
OTU94020,S010004,5.12400081984013e-05
OTU67423,S010004,0.000102480016396803
OTU47832,S010004,5.12400081984013e-05
OTU54046,S010004,0.000102480016396803
OTU55764,S010004,0.000614880098380816
OTU105827,S010004,0.000102480016396803
OTU47141,S010004,0.000871080139372822
OTU96086,S010004,0.00040992006558721
OTU30009,S010004,0.000461160073785612
OTU68030,S010004,0.000102480016396803
OTU35442,S010004,0.000102480016396803
OTU84831,S010004,5.12400081984013e-05
OTU2471,S010004,5.12400081984013e-05
OTU86531,S010004,5.12400081984013e-05
OTU64126,S010004,0.000102480016396803
OTU63,S010004,0.000102480016396803
OTU61672,S010004,5.12400081984013e-05
OTU97703,S010004,5.12400081984013e-05
OTU26541,S010004,0.000102480016396803
OTU9489,S010004,0.000102480016396803
OTU29631,S010004,0.000666120106579217
OTU1519,S010004,0.000153720024595204
OTU46062,S010004,0.000153720024595204
OTU4243,S010004,0.000102480016396803
OTU85569,S010004,5.12400081984013e-05
OTU20441,S010004,0.00107604017216643
OTU89489,S010004,5.12400081984013e-05
OTU38375,S010004,0.000102480016396803
OTU20785,S010004,0.000153720024595204
OTU6639,S010004,0.000102480016396803
OTU26693,S010004,0.000461160073785612
OTU93612,S010004,5.12400081984013e-05
OTU76837,S010004,0.000153720024595204
OTU101170,S010004,0.000102480016396803
OTU93243,S010004,5.12400081984013e-05
OTU35328,S010004,5.12400081984013e-05
OTU5539,S010004,5.12400081984013e-05
OTU65409,S010004,5.12400081984013e-05
OTU42595,S010004,0.000153720024595204
OTU45793,S010004,0.000102480016396803
OTU60088,S010004,5.12400081984013e-05
OTU18687,S010004,5.12400081984013e-05
OTU17696,S010004,0.000204960032793605
OTU50986,S010004,5.12400081984013e-05
OTU30010,S010004,0.000102480016396803
OTU10790,S010004,0.000153720024595204
OTU26314,S010004,5.12400081984013e-05
OTU38397,S010004,5.12400081984013e-05
OTU479,S010004,5.12400081984013e-05
OTU30817,S010004,0.000307440049190408
OTU52909,S010004,5.12400081984013e-05
OTU21935,S010004,5.12400081984013e-05
OTU11114,S010004,5.12400081984013e-05
OTU1023,S010004,5.12400081984013e-05
OTU102408,S010004,5.12400081984013e-05
OTU31411,S010004,0.000204960032793605
OTU54842,S010004,5.12400081984013e-05
OTU98180,S010004,0.000102480016396803
OTU26338,S010004,5.12400081984013e-05
OTU49786,S010004,0.000102480016396803
OTU41429,S010004,5.12400081984013e-05
OTU40999,S010004,0.000204960032793605
OTU7117,S010004,5.12400081984013e-05
OTU74788,S010004,5.12400081984013e-05
OTU52817,S010004,5.12400081984013e-05
OTU44287,S010004,5.12400081984013e-05
OTU75010,S010004,5.12400081984013e-05
OTU96365,S010004,5.12400081984013e-05
OTU381,S010004,5.12400081984013e-05
OTU150,S010012,0.13949780789159
OTU763,S010012,0.478577122359506
OTU409,S010012,0.000298923874053408
OTU52764,S010012,9.96412913511359e-05
OTU94346,S010012,0.0979473893981666
OTU97283,S010012,0.00318852132323635
OTU1447,S010012,0.045436428856118
OTU410,S010012,0.00358708648864089
OTU1439,S010012,0.00049820645675568
OTU1648,S010012,0.00169390195296931
OTU2677,S010012,0.000199282582702272
OTU50183,S010012,9.96412913511359e-05
OTU107196,S010012,0.000896771622160223
OTU956,S010012,0.0785173375846951
OTU78221,S010012,0.0262056596253487
OTU49692,S010012,0.000996412913511359
OTU3013,S010012,9.96412913511359e-05
OTU107132,S010012,0.0544041450777202
OTU776,S010012,9.96412913511359e-05
OTU88760,S010012,0.000398565165404544
OTU35001,S010012,0.000199282582702272
OTU1752,S010012,0.00209246711837385
OTU60927,S010012,0.0164408130729374
OTU2571,S010012,0.00049820645675568
OTU22483,S010012,0.00109605420486249
OTU252,S010012,0.00827022718214428
OTU16629,S010012,0.00478278198485452
OTU16029,S010012,0.00229174970107613
OTU22826,S010012,0.00149461937026704
OTU4201,S010012,9.96412913511359e-05
OTU84646,S010012,0.000199282582702272
OTU2259,S010012,0.000298923874053408
OTU15715,S010012,0.00109605420486249
OTU138,S010012,9.96412913511359e-05
OTU47726,S010012,0.000597847748106815
OTU618,S010012,9.96412913511359e-05
OTU11951,S010012,9.96412913511359e-05
OTU80517,S010012,0.000597847748106815
OTU51283,S010012,0.000797130330809087
OTU12636,S010012,9.96412913511359e-05
OTU86656,S010012,0.000298923874053408
